,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,English
14347,acdcc64be315d62480bf829952605193,6c903ab037ef7aebdda6d9a9aa9d6851,1,Ruim,Meu relógio veio funcionando sem travar e faltou uma caixinha pra mas segurança. ,2018-06-27 00:00:00,2018-06-29 00:36:47,My watch came working without locking and lacking a box for more security.
14468,31bccb8a92ef436bff3b116af68ca0f7,665d84d48d4c7c497117465e6f02f92f,1,insatisfeita,ja passou o prazo de entrega e ainda nao recebi o pedido,2018-08-08 00:00:00,2018-08-08 16:33:34,has passed the delivery time and I have not received the order yet
14594,321a99ce17abfc6d3f451a0e79ea2f36,4c43459211e81f383114dbcc328b7ac4,1,O cartucho não é original,O cartucho não é original fiz o cancelamento e estou aguardando a devolução do valor o cartucho não funciona.,2018-07-03 00:00:00,2018-07-09 14:31:02,The cartridge is not original I canceled and I am waiting for the return of the value the cartridge does not work.
14606,2ae5c6a857fe68920f67fc6ca7ccb4d3,859baae7fe80b6ffdc2904cc16e16431,1, voltagem errada,Realizei a compra de um secador na voltagem de 220v. Recebi um na voltagem de 127v.No momento da troca n havia disponível no 220.Por este motivo quero meu dinheiro de volta.,2018-08-08 00:00:00,2018-08-08 14:44:09,I made the purchase of a dryer on the 220V voltage.I received one on the voltage of 127v.In the moment of exchange no had available at 220. For this reason I want my money back.
14667,4f5bae040afcfa87c54c8f036ecd1650,a333f2fe51944b92ce68ef890185dc1b,1,Especificação enganosa,Comprei um controle Sony Rm-yd047 e recebi um controle Kdl40 W-1004,2018-05-13 00:00:00,2018-05-14 02:22:06,I bought a Sony RM-YD047 control and received a KDL40 W-1004 control
14748,47371fa592824115e1e5673ccb527d54,09c06d47b8b58dbabf753646fe5b89ab,1,Entrega,Não recebi a mercadoria e não tive retorno do stark. Péssimo suporte.,2018-05-02 00:00:00,2018-05-05 07:19:07,I did not receive the merchandise and had no return from Stark.Poor support.
14791,507c92e41ca449443c0fbc01009d37b1,ca4ba0b98a93b132627b97a29c658637,1,péssima ,"Um absurdo!Sempre comprei no site das lannister...nunca tive problema,mais essa última compra está fazendo vergonha...apesar de dar um prazo enorme para entrega q foi quase dois meses ainda não chega",2018-05-04 00:00:00,2018-05-04 04:59:01,"An absurd! I always bought on the website of the Lannister ... I never had a problem, but this last purchase is making ashamed ... despite taking a huge deadline for delivery that was almost two months still does not"
14792,4d22ae6476976ae5dd25c00cb83b5ea9,031a7dab65c3430d325ad35ab8a95277,1,Me entregaram o produto e,Quero a troca do produto por favor,2018-06-28 00:00:00,2018-06-28 20:54:55,I want the exchange of the product please
14795,e871b580cf3e54692ed08fc8f1d2bd66,7d48e6b043ed5dac29ca0e41d3e3b584,1,Não recebimento de um pro,"Gostaria de uma posição coerente quanto a chegada do meu produto, pois desde o dia 11 era pra ter chegado e até hpje nada, nem sequer consigo rastrear!!",2018-07-13 00:00:00,2018-07-13 18:07:11,"I would like a coherent position as to the arrival of my product, because since the 11th was to have arrived and even hpje nothing, I can not even track !!"
15006,3f117dee0fb21088ffcd972c767800fc,32c618cf9e5152197af878badcd117cc,1,NÃO RECOMENDARIA,O PRODUTO NÃO VEIO NA COR AZUL E SIM NA BRANCA QUE NÃO ERA A COR DESEJADA,2018-07-25 00:00:00,2018-07-27 20:06:50,The product did not come in blue and yes on white that was not the desired color
15102,ac46b0fe470a167ae37f5ae054416e13,0725ad25260ef550bc00be1179252efe,1,Entrega incompleta,Comprei duas unidades e só recebi uma,2018-06-17 00:00:00,2018-06-17 20:50:59,I bought two units and only received a
15140,b097e32b2327dbaf94de7a06ed3d241e,be5b278e38c06fb98c18c6ed0554b754,1,Produto errado,"Recebi um produto totalmente diferente do que comprei, abri pedido de devolução no site dia 09/08 e ainda estou no aguardo de uma resposta.",2018-08-09 00:00:00,2018-08-13 13:59:55,"I received a totally different product than I bought, I opened Return on the site on 09/08 and I'm still waiting for a response."
15145,db646f02a2fa60d0c67738aecb611770,c66b4d4c8665330b53721d0f84feed9d,1,PROPAGANDA ENGANOSA,Não enviaram produto conforme o anuncio.A targaryen anuncia um kit e so te enviam um produto,2018-07-10 00:00:00,2018-07-11 14:35:49,Did not send a product according to the advertisement. Targaryen announces a kit and only send you a product
15152,8ee002c2de3b74a3d2c7da4ce1967258,4bdb3af7b8d5db206e5ea7b4f964ba4c,1,não recebi saia cama box,"saia cama box não recebi ,foi entregue somente o xale.Favor verificar o ocorrido.",2018-07-07 00:00:00,2018-07-08 14:42:11,"Bed Box I did not receive, it was delivered only the shawl.Favor check the occurred."
15225,4632f41c47e5ee556a97dd2323746978,39147bdfd750c2d950429efe16ea6cf7,1,recomendo,"material com uma qualidade muito boa,letra para leitura muito boa,e foi entregue tudo certo.",2018-06-07 00:00:00,2018-06-15 12:39:25,"material with a very good quality, letter for very good reading, and was delivered everything right."
15244,5c00350dafc7bf00bc81415659e772e6,6d0940a8f5fba47562bb14cd97dfd6da,1,Pós-venda deixa a desejar,Difícil comunicação com o vendedor após a compra do produto. Foram duas tentativas de compra. A primeira resultou inexitosa e foi cancelada sem explicação. Ainda aguardo pela segunda compra do mesmo..,2018-08-30 00:00:00,2018-08-30 18:44:13,Difficult communication with the seller after purchase of the product.There were two attempts to purchase.The first resulted in no impression and was canceled without explanation.I still wait for the second purchase of the same ..
15249,153da93c3b4ee097a04812a5c671bb2b,55471a53555cb61d9cd2ff895a278033,1,Não recomendo,"A embalagem estava toda amassada, a nota fiscal veio colada com durex e não tem como soltá-la dele sem rasgar, e veio faltando a plataforma de drenagem interna.",2018-07-11 00:00:00,2018-07-12 13:05:49,"The packaging was all crumpled, the invoice came glued with Durex and can not let him release him without tearing, and the internal drainage platform was missing."
15292,46dd73d0f479ba1f5cf58b9d4bf878d2,4c832b5c447f450474f8470737f7e580,1,Não recomendaria,"Pedi 2 produtos iguais.. Vieram corretamente, porém um dos produtos veio sujo, sem o plástico na escovinha de limpeza, como se alguém já tivesse manipulado/ usado. Fiquei bem descontente com esse fato",2018-06-09 00:00:00,2018-06-13 11:20:58,"I ordered 2 products equal .. came correctly, but one of the products came dirty, without the plastic in the cleaning brush, as if someone had already manipulated / used.I was very discontented with this fact"
15312,9d6384fd045f6e837d2346c5cc165b71,fd7b5df31b1135f945600a23960438aa,1,Prazo de entrega muito lo,"Tive problema em receber o produto!
Embalagem violada, tive que ir até os Correios para retirar o produto!",2018-05-10 00:00:00,2018-05-11 15:06:45,"I had a problem getting the product!
Packing violated, I had to go to the post office to remove the product!"
15318,bd9593be6fc941b697f3494739afa780,274a7f7e4f1c17b7434a830e9b8759b1,1,Produto não entregue,O produto não foi entregue em que pese já ter decorrido o prazo previsto no momento da compra.,2018-07-26 00:00:00,2018-07-26 09:42:51,The product was not delivered to which we have already elapsed the deadline for the purchase.
15398,e4e50d24fd204f4fceb2a748a9b87622,5ded8a3706eabd813685534724f066de,1,Não recomendo,"Comprei o produto que veio com avarias, estou tentando devolver a mercadoria e a loja esta rejeitando o meu pedido. Estou muito insatisfeito com a loja e com as lannister.",2018-07-26 00:00:00,2018-08-08 11:46:26,"I bought the product that came with malfunctions, I'm trying to return the merchandise and the store is rejecting my request.I am very dissatisfied with the store and with the lannister."
15414,f8f15ca7f5c4b2dd76250f7201748b7e,782e3d360043ba18b527832597a53543,1,Faltando peça,Só recebi uma manta. Espero receber a outra.,2018-06-15 00:00:00,2018-06-16 13:12:20,I only received a blanket.I hope to receive the other.
15432,a61e65fa1f26b3bf0240a351bd2c94b0,816e49951eeb579e37e0e247a4957869,1,Produto com defeito,Produto não funciona ,2018-06-19 00:00:00,2018-06-20 00:39:18,Product does not work
15540,b12a4c6b4f93347bd87b64db74047f53,5535824c4716c782eed6edd2624a79ce,1,Reclamação ,"O pedido são dois itens e veio um só e emitido a nota fiscal dos dois itens.
Decepção! Sou cliente quase semanal do baratheon e agora me acontece isso.",2018-05-11 00:00:00,2018-05-11 18:45:55,"The order are two items and came one and issued the invoice of the two items.
Disappointment!I'm almost weekly client from Baratheon and now it happens to me."
15548,8935892c531688bd3bce825fd52a6449,d9cec2829cd4998f4d6ea00861d2a689,1,Péssimo. ,Você vendem e quando temos problema como no meu caso mandam entrar em contato com o parceiro. Empurram o problema. Comprei e paguei por 2 unidades e recebo apenas 1 ,2018-05-16 00:00:00,2018-05-16 21:39:43,You sell and when we have a problem as in my case they send contact with the partner.They push the problem.I bought and paid for 2 units and I receive only 1
15604,c8e83d4adec7224ada684ae536248a7a,4141a4d0188de2c856950810c9a5e52c,1,Propaganda enganosa,"Comprei um produto e veio outro nada a ver com o que está no anúncio.
Estou e decepcionada aff que horror que falta de respeito com o cliente,agora estão assim eu pago mais quem escolher São vcs",2018-06-27 00:00:00,2018-06-28 20:41:09,"I bought a product and came another nothing to do with what's in the advertisement.
I am and disappointed aff that horror that lack of respect with the customer, now they are so I paid more who choose are you"
15631,a62a003390fcdcaf2eaa2faa524ab517,7c0659561e8e95e839b8a4f9f4b6fab9,1,Falta de acompanhamento ,Maior controle de estoque.... colocar l produto como indisponível antes do cliente comprar para q não tenhamos todo esse transtorno no cancelamento.,2018-06-06 00:00:00,2018-06-06 10:33:42,Greater inventory control .... put L product as unavailable before customer buy so we do not have all this disorder in cancellation.
15692,ec8af1efda3406d127ffdc6a889fb5e6,db66dca329373cf37340222e240340b6,1,Não chegou ,"O meu produto não chegou, estou no aguarde, o que chegou foi somente a nota fiscal. ",2018-08-29 00:00:00,2018-09-02 04:43:40,"My product has not arrived, I'm waiting, what arrived was only the invoice."
15765,456be61f896c9bd3767bce76676ec74b,9353617a6ed6c70e06f34d0adfe8e4b2,1,Produto com defeito,"Produto da foto não era igual ao que recebi. Veio com defeito. Perdi dados ao transferir. Não consigo acessar micros. Solicito informações para devolução e crédito em vale-compra.
",2018-05-23 00:00:00,2018-05-24 13:45:51,Photo product was not the same as I received.It came with defect.I lost data when transferring.I can not access micros.I request information for return and credit in the purchase.
15783,d39160902995a696ca049fe1c6f8e3a4,50e46ab38a7ca83546cab50d4bca4835,1,NAO RECEBIMENTO,AINDA NAO RECEBI O PRODUTO,2018-06-03 00:00:00,2018-06-03 12:32:19,I HAVE NOT RECEIVED THE PRODUCT
15802,0fa224dcc65130c62452c9d7c4233808,b93753633fb990e3c74dc9474c9d9e53,1,Pessimo atendimento,O objeto comprado nao foi entregue a venda cancelada e em nenhum momento o vendedor entrou em contato comigo para me informar ,2018-05-25 00:00:00,2018-05-25 07:35:09,The purchased object was not delivered the sale canceled and at no time the seller contacted me to inform me
15813,56647f8fbe7430f42719c0510d99e636,9e119efc7690fb6c238eca967793fd34,1,Produto trocado,"Trocaram meu produto, me enviaram o produto de outra pessoa.",2018-08-25 00:00:00,2018-08-27 14:39:04,"They exchanged my product, they sent me the product of someone else."
15865,1efffbf71e534f06957776cd3104b57b,a379a199737c91a626e5d746f9ca6b51,1,Entrega incompleta,Comprei 2 tapetes e so recebi um. Já reclamei e não tive resposta.,2018-05-09 00:00:00,2018-05-10 13:09:54,I bought 2 carpets and only received one.I have already complained and I had no answer.
15868,f3675fbbe2330758167467391c52618a,afc2b80ab67a5a0cf0d36422cd6409eb,1,recomendo,Estou aguardando uma posição da loja em relação a disponibilidade do produto,2018-05-30 00:00:00,2018-05-30 11:02:16,I am waiting for a position of the store in relation to the availability of the product
15875,d6078fe4138b5222349efe5e066a28b9,81e2f3f9f9ab4dea091b20c7a652290e,1,Entrega incompleta,Só recebi um relógio ontem. A empresa não me enviou qualquer informação sobre entrega separada dos itens e prazo para entrega do outro relógio. Enviei email informando e ainda não obtive retorno.,2018-05-22 00:00:00,2018-05-22 19:40:39,I just got a clock yesterday.The company did not send me any information about separate delivery of the items and deadline for delivery of the other clock.I sent email informing and I still have no return.
16036,71c1c712870bd259db8676cc5e2742f7,3821374c4cfea859896f8a3d6f2b7a5a,1,Ruim,Nunca mais compro não tinha o produto para a entrega ,2018-05-19 00:00:00,2018-05-20 09:43:35,I never buy it no longer had the product for delivery
16133,ce6ff409660780dbb033b469b6cab5bb,c578990a35c5b8748fcd389179d04326,1,não recomendo,"Meu pedido foi uma bola de futebol de campo conforme está especificado acima, só que me entregaram uma bola de futsal, eu não jogo futsal, achei que havia pedido errado, mais o erro foi da loja.",2018-04-26 00:00:00,2018-04-27 11:44:45,"My request was a field soccer ball as specified above, but they gave me a futsal ball, I did not play futsal, I thought there was wrong, but the mistake was from the store."
16174,93fed3bfeceaecc1ee4888ae3d347d64,2c13ece9c2af7270ebcba9ee8a33afc1,1,Produto pirata,Comprei esse celular na targaryen.mas não é produto nacional e sim da china.quero o cancelamento aguardo o número de postagem é o estorno no cartão.targaryen nunca mais compro nada.,2018-05-18 00:00:00,2018-05-20 12:27:12,I bought this cell phone in Targaryen.But is not national product and yes from China. I want the cancellation I await the post number is the reversal in the card.targaryen I never buy anything.
16208,4d2c24b096663970f1e4e3b6c5d1f1cf,5007ef2d1751857fb87921606c3c617f,1,Produto com defeito ,A empresa deveria testar produto antes ,2018-05-01 00:00:00,2018-05-04 11:14:04,The company should test product before
16246,8d7bb3c270a9e5568350463dff04a462,78ab727370e07aaf73b362897c8c6e3d,1,Produto veio cor errada ,"Produto está descrito preto, chegou branco. ",2018-05-24 00:00:00,2018-05-29 12:30:51,"Product is described black, arrived white."
16289,1fb50d27d0c438d308097c5a6d4495db,a8c5b9c0a36fb5d42f41d29dc808c0a8,1,Defeito ,A torneira sai pouca água bem pouca aí o jeito foi colocar novamente a minha torneira antiga ,2018-04-27 00:00:00,2018-04-28 10:04:13,The faucet comes out little water very little there the way was to put my old tap
16316,c08738e6a4f03cdbcad1c12bd1233339,c21fcb36121a9b1c65eed7b20f0862bd,1,peça errada,"o produto não veio como esperávamos, não deu certo pro carro.",2018-08-02 00:00:00,2018-08-07 13:40:24,"The product did not come as we expected, did not work for the car."
16335,2375251ef61e8151015f6bed85692622,79dadf439ff9c9463421094b730899f8,1,Ruim ,Não recebi,2018-08-07 00:00:00,2018-08-08 06:16:14,Not received
16364,13b9a2b0bb79c50c069eef47f3f48ef5,1adbc05f8bb9f7f40e1566992a9b5e8d,1,Veio faltando o carregado,Veio tudo bem embalado antes do prazo mas veio faltando o carregador ,2018-08-23 00:00:00,2018-08-24 01:01:33,Everything came well packed before the deadline but came missing the charger
